,관리기관명,소재지도로명주소,소재지지번주소,카메라대수,설치연월,위도,경도
44090,대전광역시청,대전광역시 서구 가수원동 668-2,대전광역시 서구 가수원동 668-2,1,1999-01,36.303691,127.346072
44732,수원도시공사 환승센터,경기도 수원시 팔달구 덕영대로 지하 907-65,경기도 수원시 팔달구 매산로1가 2-56,20,,37.267819,127.001103
47888,경기도 수원시,경기도 수원시 장안구 덕영대로381번길 78,경기도 수원시 장안구 율전동 167-16,5,2011-01,37.3022069,126.967646
47889,경기도 수원시,경기도 수원시 장안구 덕영대로439번길 23,경기도 수원시 장안구 율전동 211,5,2011-01,37.3017574,126.9710637
47890,경기도 수원시,경기도 수원시 장안구 영화로85번길 12-4,경기도 수원시 장안구 정자동 51-50,5,2011-01,37.2938146,127.0052503
47891,경기도 수원시,경기도 수원시 장안구 장안로287번길 19-2,경기도 수원시 장안구 정자동 533-18,5,2011-01,37.3063741,126.9893913
47892,경기도 수원시,경기도 수원시 팔달구 창룡대로150번길 60,경기도 수원시 팔달구 우만동 476,1,2011-01,37.2887932,127.0283118
47893,경기도 수원시,,경기도 수원시 팔달구 지동 228-1,5,2017-09,37.2850455,127.0253674
47894,경기도 수원시,,경기도 수원시 팔달구 지동 292-2,4,2017-09,37.2797663,127.0210585
47895,경기도 수원시,경기도 수원시 장안구 정조로981번길 13,경기도 수원시 장안구 정자동 6-1,5,2017-05,37.2940397,127.0092314
47896,경기도 수원시,경기도 수원시 권선구 당수로119번길 65-3,경기도 수원시 권선구 당수동 454,5,2017-05,37.2828219,126.9372092
47897,경기도 수원시,경기도 수원시 권선구 구운로4번길 34,경기도 수원시 권선구 구운동 464,5,2017-05,37.2809272,126.9772292
47898,경기도 수원시,경기도 수원시 권선구 세화로151번길 75,경기도 수원시 권선구 서둔동 30-10,4,2017-05,37.2637378,126.9911570229
47899,경기도 수원시,경기도 수원시 권선구 덕영대로963번길 32,경기도 수원시 권선구 세류동 248-1,5,2011-01,37.2627112,127.0046744
47900,경기도 수원시,경기도 수원시 권선구 세지로125번길 6-1,경기도 수원시 권선구 세류동 817-14,5,2011-01,37.2629623,127.0194198
47901,경기도 수원시,경기도 수원시 권선구 삼천병마로1598번길 28-27,경기도 수원시 권선구 오목천동 314-27,5,2011-01,37.2459643,126.9660379
47902,경기도 수원시,경기도 수원시 권선구 노림로 10-3,경기도 수원시 권선구 호매실동 405-3,5,2017-02,37.2668461,126.9545961
47903,경기도 수원시,경기도 수원시 팔달구 매산로96번길 17,경기도 수원시 팔달구 교동 187,2,2011-01,37.2697929,127.0120366
47904,경기도 수원시,경기도 수원시 팔달구 고화로 83,경기도 수원시 팔달구 고등동 10-4,5,2018-06,37.2767401,127.0062307
