,관리기관명,소재지도로명주소,소재지지번주소,카메라대수,설치연월,위도,경도
3530,경상남도 진주시청,경상남도 진주시 신안동 천황사입구,경상남도 진주시 신안동 천황사입구,1,2018-12,35.180269,128.055826
3531,경상남도 진주시청,경상남도 진주시 하대1동 삼전3차A,경상남도 진주시 하대1동 삼전3차A,2,2018-12,35.191875,128.123246
3532,경상남도 진주시청,경상남도 진주시 가좌동 446-1 가호10어린이생활방범,경상남도 진주시 가좌동 446-1 가호10어린이생활방범,2,2018-12,35.158661,128.108726
3533,경상남도 진주시청,경상남도 진주시 하대동 샬롬빌,경상남도 진주시 하대동 샬롬빌,4,2018-12,35.190185,128.120754
3534,경상남도 진주시청,경상남도 진주시 하대동 상대배수장입구,경상남도 진주시 하대동 상대배수장입구,1,2018-12,35.187728,128.108207
3535,경상남도 진주시청,경상남도 진주시 하대동 선학초 하대로 말티방향(차번 1대),경상남도 진주시 하대동 선학초 하대로 말티방향(차번 1대),1,2018-12,35.193245,128.122643
3536,경상남도 진주시청,경상남도 진주시 하대2동 중앙중옆,경상남도 진주시 하대2동 중앙중옆,4,2018-12,35.191184,128.124543
3537,경상남도 진주시청,경상남도 진주시 하대2동 엘리트마트,경상남도 진주시 하대2동 엘리트마트,2,2018-12,35.187046,128.127523
3538,경상남도 진주시청,경상남도 진주시 하대1동 중앙고등학교,경상남도 진주시 하대1동 중앙고등학교,2,2018-12,35.193864,128.117765
3539,경상남도 진주시청,경상남도 진주시 하대1동 일신A3동앞,경상남도 진주시 하대1동 일신A3동앞,2,2018-12,35.192852,128.114446
3540,경상남도 진주시청,경상남도 진주시 하대1동 신성그린빌,경상남도 진주시 하대1동 신성그린빌,2,2018-12,35.190979,128.119355
3541,경상남도 진주시청,경상남도 진주시 평거동 평거3생활방범,경상남도 진주시 평거동 평거3생활방범,2,2018-12,35.173643,128.058402
3542,경상남도 진주시청,경상남도 진주시 평거동 신안2어린이생활방범,경상남도 진주시 평거동 신안2어린이생활방범,2,2018-12,35.182398,128.064815
3543,경상남도 진주시청,경상남도 진주시 평거동 KTG,경상남도 진주시 평거동 KTG,3,2018-12,35.170126,128.065349
3544,경상남도 진주시청,경상남도 진주시 평거동 토담,경상남도 진주시 평거동 토담,2,2018-12,35.171393,128.066094
3545,경상남도 진주시청,경상남도 진주시 평거동 CU신평점,경상남도 진주시 평거동 CU신평점,4,2018-12,35.171079,128.063948
3546,경상남도 진주시청,경상남도 진주시 평거10 어린이생활방범,경상남도 진주시 평거10 어린이생활방범,2,2018-12,35.172483,128.062843
3547,경상남도 진주시청,경상남도 진주시 평거동 10호광장,경상남도 진주시 평거동 10호광장,5,2018-12,35.173089,128.060103
3548,경상남도 진주시청,경상남도 진주시 판문동 수정초,경상남도 진주시 판문동 수정초,4,2018-12,35.164977,128.047619
3549,경상남도 진주시청,경상남도 진주시 평거동 평거2생활방범,경상남도 진주시 평거동 평거2생활방범,2,2018-12,35.173643,128.058402
3550,경상남도 진주시청,경상남도 진주시 평거동 평거1생활방범,경상남도 진주시 평거동 평거1생활방범,2,2018-12,35.182398,128.064815
3551,경상남도 진주시청,경상남도 진주시 판문동 수정초,경상남도 진주시 판문동 수정초,4,2018-12,35.165966,128.049086
3552,경상남도 진주시청,경상남도 진주시 판문동 수정초,경상남도 진주시 판문동 수정초,3,2018-12,35.165821,128.047817
3553,경상남도 진주시청,경상남도 진주시 판문동 상촌마을,경상남도 진주시 판문동 상촌마을,2,2018-12,35.202689,128.032922
3554,경상남도 진주시청,경상남도 진주시 판문동 엠코사거리,경상남도 진주시 판문동 엠코사거리,5,2018-12,35.166438,128.054447
3555,경상남도 진주시청,경상남도 진주시 충무공동 무지개초,경상남도 진주시 충무공동 무지개초,3,2018-12,35.171907,128.137844
3556,경상남도 진주시청,경상남도 진주시 충무공동 무지개초,경상남도 진주시 충무공동 무지개초,3,2018-12,35.171907,128.137844
3557,경상남도 진주시청,경상남도 진주시 초장2어린이생활방범,경상남도 진주시 초장2어린이생활방범,2,2018-12,35.182247,128.064841
3558,경상남도 진주시청,경상남도 진주시 초장동 수협,경상남도 진주시 초장동 수협,4,2018-12,35.203369,128.114421
3559,경상남도 진주시청,경상남도 진주시 초장동 GS수퍼초전점앞,경상남도 진주시 초장동 GS수퍼초전점앞,4,2018-12,35.205795,128.113484
3560,경상남도 진주시청,경상남도 진주시 초장동 구장재초 정문 옆,경상남도 진주시 초장동 구장재초 정문 옆,1,2018-12,35.217003,128.102602
3561,경상남도 진주시청,경상남도 진주시 초장동 구장재초 정문,경상남도 진주시 초장동 구장재초 정문,2,2018-12,35.217103,128.102226
3562,경상남도 진주시청,경상남도 진주시 상봉동 1066-9(사거리) 고시레건너편,경상남도 진주시 상봉동 1066-9(사거리) 고시레건너편,2,2018-12,35.196972,128.072941
3563,경상남도 진주시청,경상남도 진주시 상봉동 812-28 선우빌리지,경상남도 진주시 상봉동 812-28 선우빌리지,2,2018-12,35.199782,128.072686
3564,경상남도 진주시청,경상남도 진주시 상봉동 848-9 우진빌,경상남도 진주시 상봉동 848-9 우진빌,4,2018-12,35.198364,128.074067
3565,경상남도 진주시청,경상남도 진주시 상봉동 1022-6 삼양슈퍼,경상남도 진주시 상봉동 1022-6 삼양슈퍼,2,2018-12,35.200913,128.074242
3566,경상남도 진주시청,경상남도 진주시 상대동 325 (사거리) 모덕로오거리 (차번 1대),경상남도 진주시 상대동 325 (사거리) 모덕로오거리 (차번 1대),2,2018-12,35.183623,128.111607
3567,경상남도 진주시청,경상남도 진주시 상대동 33-18 남강제지,경상남도 진주시 상대동 33-18 남강제지,2,2018-12,35.182376,128.125206
3568,경상남도 진주시청,경상남도 진주시 상대동 311-14 현대할인마트,경상남도 진주시 상대동 311-14 현대할인마트,2,2018-12,35.178885,128.115021
3569,경상남도 진주시청,경상남도 진주시 사봉면 봉곡리 1004-3 sk삼거리주유소,경상남도 진주시 사봉면 봉곡리 1004-3 sk삼거리주유소,2,2018-12,35.199876,128.277794
3570,경상남도 진주시청,경상남도 진주시 문산읍 옥산리 832-1 문산읍신촌입구(차번 2대),경상남도 진주시 문산읍 옥산리 832-1 문산읍신촌입구(차번 2대),2,2018-12,35.160147,128.149301
3571,경상남도 진주시청,경상남도 진주시 문산읍 상문리 1024-1 성심삼계탕삼거리(차번 1대),경상남도 진주시 문산읍 상문리 1024-1 성심삼계탕삼거리(차번 1대),2,2018-12,35.160138,128.149203
3572,경상남도 진주시청,경상남도 진주시 왕지리 13-3 추동마을(차번 1대),경상남도 진주시 왕지리 13-3 추동마을(차번 1대),1,2018-12,35.253046,128.057921
3573,경상남도 진주시청,경상남도 진주시 관지리 95-1 덕산건업 (차번 1대),경상남도 진주시 관지리 95-1 덕산건업 (차번 1대),1,2018-12,35.235607,128.045197
3574,경상남도 진주시청,경상남도 진주시 대곡면 와룡리 57-1 대곡농공단지(차번 1대),경상남도 진주시 대곡면 와룡리 57-1 대곡농공단지(차번 1대),2,2018-12,35.258382,128.183003
3575,경상남도 진주시청,경상남도 진주시 대곡면 단목리 1023-5 단목초등학교,경상남도 진주시 대곡면 단목리 1023-5 단목초등학교,2,2018-12,35.253941,128.148069
3576,경상남도 진주시청,경상남도 진주시 내동면 유수리 243-1 유동마을회관(차번 1대),경상남도 진주시 내동면 유수리 243-1 유동마을회관(차번 1대),1,2018-12,35.126428,128.031467
3577,경상남도 진주시청,경상남도 진주시 금곡면 인담리 418-3 인담회관(차번 1대),경상남도 진주시 금곡면 인담리 418-3 인담회관(차번 1대),2,2018-12,35.119326,128.171618
3578,경상남도 진주시청,경상남도 진주시 호탄동 627-4 학사촌,경상남도 진주시 호탄동 627-4 학사촌,2,2018-12,35.163027,128.117049
3579,경상남도 진주시청,경상남도 진주시 평거동 767-2 국제대부설유치원,경상남도 진주시 평거동 767-2 국제대부설유치원,2,2018-12,35.173012,128.067391
3580,경상남도 진주시청,경상남도 진주시 평거동 774-7 통발횟집,경상남도 진주시 평거동 774-7 통발횟집,2,2018-12,35.172471,128.065438
3581,경상남도 진주시청,경상남도 진주시 평거동 297-7 서울가든,경상남도 진주시 평거동 297-7 서울가든,2,2018-12,35.173054,128.058814
3582,경상남도 진주시청,경상남도 진주시 평거동 191-2 평거9생활방범,경상남도 진주시 평거동 191-2 평거9생활방범,2,2018-12,35.175018,128.063561
3583,경상남도 진주시청,경상남도 진주시 판문동 146-1 소싸움경기장9문앞,경상남도 진주시 판문동 146-1 소싸움경기장9문앞,2,2018-12,35.176233,128.040984
3584,경상남도 진주시청,경상남도 진주시 이현동 115-37 안고집,경상남도 진주시 이현동 115-37 안고집,2,2018-12,35.184416,128.063331
3585,경상남도 진주시청,경상남도 진주시 초전동 1701-5 삼성교통 (차번 1대),경상남도 진주시 초전동 1701-5 삼성교통 (차번 1대),2,2018-12,35.213902,128.112867
3586,경상남도 진주시청,경상남도 진주시 주약동 196-13 사우디주유소뒷골목,경상남도 진주시 주약동 196-13 사우디주유소뒷골목,2,2018-12,35.176696,128.087966
3587,경상남도 진주시청,경상남도 진주시 망경동 88-12 홀마트,경상남도 진주시 망경동 88-12 홀마트,3,2018-12,35.183674,128.082738
3588,경상남도 진주시청,경상남도 진주시 강남동 245-27 해오름빌라옆골목,경상남도 진주시 강남동 245-27 해오름빌라옆골목,2,2018-12,35.182832,128.087128
3590,경상남도 진주시청,경상남도 진주시 집현면 신당리 198(신당마을) 죽산삼거리(차량방범),경상남도 진주시 집현면 신당리 198(신당마을) 죽산삼거리(차량방범),2,2018-12,35.217524,128.1235612941
3591,경상남도 진주시청,경상남도 진주시 집현면 덕오리 41-3(삼거리) 덕오삼거리(차번 1대),경상남도 진주시 집현면 덕오리 41-3(삼거리) 덕오삼거리(차번 1대),1,2018-12,35.238239,128.133676
3592,경상남도 진주시청,경상남도 진주시 정촌면 소곡리 385-5(삼거리) 소곡1교(차번 1대),경상남도 진주시 정촌면 소곡리 385-5(삼거리) 소곡1교(차번 1대),2,2018-12,35.121015,128.129175
3593,경상남도 진주시청,경상남도 진주시 이현동 706-7 용마등앞저수지 (차번 1대),경상남도 진주시 이현동 706-7 용마등앞저수지 (차번 1대),2,2018-12,35.201112,128.055726
3594,경상남도 진주시청,경상남도 진주시 이현동 14-14 이현동주민센터,경상남도 진주시 이현동 14-14 이현동주민센터,1,2018-12,35.192811,128.062391
3595,경상남도 진주시청,경상남도 진주시 이현동 1196 이현1어린이생활방범,경상남도 진주시 이현동 1196 이현1어린이생활방범,3,2018-12,35.193927,128.059803
3596,경상남도 진주시청,경상남도 진주시 이현동 102-42 진주여중뒤편,경상남도 진주시 이현동 102-42 진주여중뒤편,2,2018-12,35.185572,128.064821
3597,경상남도 진주시청,경상남도 진주시 신안동 26-39 남강골프 (차번 1대),경상남도 진주시 신안동 26-39 남강골프 (차번 1대),2,2018-12,35.183266,128.073976
3598,경상남도 진주시청,경상남도 진주시 신안동 4-3(원영파크빌),경상남도 진주시 신안동 4-3(원영파크빌),2,2018-12,35.190087,128.070322
3599,경상남도 진주시청,경상남도 진주시 신안동 581-8 (경상남도은행 사거리) 베스킨라빈스신안점,경상남도 진주시 신안동 581-8 (경상남도은행 사거리) 베스킨라빈스신안점,3,2018-12,35.179095,128.064764
3600,경상남도 진주시청,경상남도 진주시 신안동 457-8 귀뚜라미보일러,경상남도 진주시 신안동 457-8 귀뚜라미보일러,2,2018-12,35.181268,128.070297
3601,경상남도 진주시청,경상남도 진주시 인사동 143-24 청소박사 (차번 1대),경상남도 진주시 인사동 143-24 청소박사 (차번 1대),2,2018-12,35.190254,128.074151
3602,경상남도 진주시청,경상남도 진주시 인사동 143-22 (삼거리) 원남빌,경상남도 진주시 인사동 143-22 (삼거리) 원남빌,3,2018-12,35.190272,128.074034
3603,경상남도 진주시청,경상남도 진주시 평안동 219 풍년상회,경상남도 진주시 평안동 219 풍년상회,2,2018-12,35.196045,128.082288
3604,경상남도 진주시청,경상남도 진주시 봉곡동 479-13 경상남도세탁소,경상남도 진주시 봉곡동 479-13 경상남도세탁소,2,2018-12,35.192821,128.071959
3605,경상남도 진주시청,경상남도 진주시 상평동 270-37 강남촌놈비어 (차번 1대),경상남도 진주시 상평동 270-37 강남촌놈비어 (차번 1대),2,2018-12,35.178098,128.106884
3606,경상남도 진주시청,경상남도 진주시 상평동 234-3 미래자동문,경상남도 진주시 상평동 234-3 미래자동문,2,2018-12,35.171157,128.107204
3607,경상남도 진주시청,경상남도 진주시 상평동 55 제일금속2공장,경상남도 진주시 상평동 55 제일금속2공장,2,2018-12,35.178383,128.120345
3608,경상남도 진주시청,경상남도 진주시 상평동 197-43 향토떡집,경상남도 진주시 상평동 197-43 향토떡집,2,2018-12,35.176972,128.115109
4105,경상남도 진주시청,경상남도 진주시 천전동 망경초 정문 앞,경상남도 진주시 천전동 망경초 정문 앞,2,2018-12,35.180036,128.084148
4106,경상남도 진주시청,경상남도 진주시 천전동 망경초 정문 옆,경상남도 진주시 천전동 망경초 정문 옆,2,2018-12,35.178951,128.084692
4107,경상남도 진주시청,경상남도 진주시 천전동 산42-1 주약초 정문,경상남도 진주시 천전동 산42-1 주약초 정문,4,2018-12,35.171878,128.091432
4108,경상남도 진주시청,경상남도 진주시 천전동 주약초 정문옆 삼거리 342-4,경상남도 진주시 천전동 주약초 정문옆 삼거리 342-4,2,2018-12,35.172908,128.091094
4109,경상남도 진주시청,경상남도 진주시 천전동 주약초 후문 111-93,경상남도 진주시 천전동 주약초 후문 111-93,3,2018-12,35.173187,128.092323
4110,경상남도 진주시청,경상남도 진주시 금곡면 가봉리 가봉교,경상남도 진주시 금곡면 가봉리 가봉교,1,2018-12,35.124964,128.216947
4111,경상남도 진주시청,경상남도 진주시 가호동 정촌초 대동A 앞 579-19,경상남도 진주시 가호동 정촌초 대동A 앞 579-19,4,2018-12,35.161615,128.112404
4112,경상남도 진주시청,경상남도 진주시 가호동 정촌초 주공A 102동 옆 662-2,경상남도 진주시 가호동 정촌초 주공A 102동 옆 662-2,2,2018-12,35.163179,128.111243
4113,경상남도 진주시청,경상남도 진주시 가호동 정촌초 개양오거리 637-4,경상남도 진주시 가호동 정촌초 개양오거리 637-4,2,2018-12,35.159468,128.107919
4114,경상남도 진주시청,경상남도 진주시 가호동 정촌초 후문 622,경상남도 진주시 가호동 정촌초 후문 622,3,2018-12,35.160054,128.109199
4115,경상남도 진주시청,경상남도 진주시 가호동 정촌초 정문 615-1,경상남도 진주시 가호동 정촌초 정문 615-1,3,2018-12,35.159741,128.109232
4116,경상남도 진주시청,경상남도 진주시 가호동 정촌초 대동A 101동 옆 1397-41,경상남도 진주시 가호동 정촌초 대동A 101동 옆 1397-41,2,2018-12,35.164168,128.110856
4117,경상남도 진주시청,경상남도 진주시 가호동 남강워터피아 옆 605-6,경상남도 진주시 가호동 남강워터피아 옆 605-6,5,2018-12,35.163286,128.114544
4118,경상남도 진주시청,경상남도 진주시 가호동 가좌초 가좌그린A앞 삼거리 562-23,경상남도 진주시 가호동 가좌초 가좌그린A앞 삼거리 562-23,2,2018-12,35.150057,128.102293
4119,경상남도 진주시청,경상남도 진주시 가호동 가좌초 후문996-15,경상남도 진주시 가호동 가좌초 후문996-15,4,2018-12,35.149961,128.103438
4120,경상남도 진주시청,경상남도 진주시 가호동 가좌초 정문 954-14,경상남도 진주시 가호동 가좌초 정문 954-14,3,2018-12,35.148944,128.102945
4121,경상남도 진주시청,경상남도 진주시 천전동 망진산정상,경상남도 진주시 천전동 망진산정상,1,2018-12,35.175149,128.075882
4122,경상남도 진주시청,경상남도 진주시 호탄동 진주IC 고속도로방향,경상남도 진주시 호탄동 진주IC 고속도로방향,2,2018-12,35.158633,128.119042
4123,경상남도 진주시청,경상남도 진주시 하대동 임마누엘교회 옆 313-28,경상남도 진주시 하대동 임마누엘교회 옆 313-28,5,2018-12,35.192361,128.119316
4124,경상남도 진주시청,경상남도 진주시 하대1동 구35번 종점 주변 103-2,경상남도 진주시 하대1동 구35번 종점 주변 103-2,3,2018-12,35.189317,128.123061
4125,경상남도 진주시청,경상남도 진주시 초장동 금성초 후문,경상남도 진주시 초장동 금성초 후문,3,2018-12,35.197863,128.114381
4126,경상남도 진주시청,경상남도 진주시 하대동 숲속나라유치원주변,경상남도 진주시 하대동 숲속나라유치원주변,1,2018-12,35.188574,128.115001
4127,경상남도 진주시청,경상남도 진주시 하대동 중앙중옆,경상남도 진주시 하대동 중앙중옆,1,2018-12,35.190019,128.124713
4128,경상남도 진주시청,경상남도 진주시 평거동 10호광장,경상남도 진주시 평거동 10호광장,3,2018-12,35.172966,128.060251
4129,경상남도 진주시청,경상남도 진주시 평거동 어린이교통생활방범앞,경상남도 진주시 평거동 어린이교통생활방범앞,2,2018-12,35.162056,128.038417
4130,경상남도 진주시청,경상남도 진주시 초장동 초전일동A앞,경상남도 진주시 초장동 초전일동A앞,1,2018-12,35.207853,128.109716
4131,경상남도 진주시청,경상남도 진주시 천전동 구진주역사거리,경상남도 진주시 천전동 구진주역사거리,5,2018-12,35.178821,128.091665
4132,경상남도 진주시청,경상남도 진주시 하대동 328-21 꼬마별어린이집,경상남도 진주시 하대동 328-21 꼬마별어린이집,2,2018-12,35.191756,128.118672
4133,경상남도 진주시청,경상남도 진주시 하대동 350-32 민들레어린이집,경상남도 진주시 하대동 350-32 민들레어린이집,2,2018-12,35.188257,128.119681
4134,경상남도 진주시청,경상남도 진주시 하대동 340-1 하대파출소,경상남도 진주시 하대동 340-1 하대파출소,2,2018-12,35.189356,128.115981
4135,경상남도 진주시청,경상남도 진주시 하대동 117-29 비비큐하대점골목,경상남도 진주시 하대동 117-29 비비큐하대점골목,2,2018-12,35.187441,128.121501
4136,경상남도 진주시청,경상남도 진주시 천전동 초대교회주변,경상남도 진주시 천전동 초대교회주변,1,2018-12,35.183936,128.084171
4137,경상남도 진주시청,경상남도 진주시 중앙동 진주원예농협뒤,경상남도 진주시 중앙동 진주원예농협뒤,1,2018-12,35.191913,128.091085
4138,경상남도 진주시청,경상남도 진주시 이현동 이현주공A옆,경상남도 진주시 이현동 이현주공A옆,1,2018-12,35.191937,128.060809
4139,경상남도 진주시청,경상남도 진주시 신안동 사랑어린이집주변,경상남도 진주시 신안동 사랑어린이집주변,1,2018-12,35.182731,128.066027
4140,경상남도 진주시청,경상남도 진주시 성북동 좋은채빌라옆,경상남도 진주시 성북동 좋은채빌라옆,1,2018-12,35.192706,128.075387
4141,경상남도 진주시청,경상남도 진주시 문산읍 삼곡리 삼곡배수장,경상남도 진주시 문산읍 삼곡리 삼곡배수장,1,2018-12,35.164745,128.157695
4142,경상남도 진주시청,경상남도 진주시 명석면 외율리 산청방향,경상남도 진주시 명석면 외율리 산청방향,3,2018-12,35.278305,127.993602
4143,경상남도 진주시청,경상남도 진주시 가호동 신흥빌앞,경상남도 진주시 가호동 신흥빌앞,1,2018-12,35.156577,128.108331
4144,경상남도 진주시청,경상남도 진주시 가호동 호탄할인마트주변,경상남도 진주시 가호동 호탄할인마트주변,1,2018-12,35.163408,128.116967
4145,경상남도 진주시청,경상남도 진주시 가호동 석류생활방범 시내방향,경상남도 진주시 가호동 석류생활방범 시내방향,2,2018-12,35.166131,128.105418
4146,경상남도 진주시청,경상남도 진주시 가호동 석류생활방범 개양방향,경상남도 진주시 가호동 석류생활방범 개양방향,3,2018-12,35.167266,128.103944
4147,경상남도 진주시청,경상남도 진주시 집현면 장흥리 월평배수장,경상남도 진주시 집현면 장흥리 월평배수장,1,2018-12,35.233438,128.102825
4148,경상남도 진주시청,경상남도 진주시 중앙동 장대배수문,경상남도 진주시 중앙동 장대배수문,1,2018-12,35.190231,128.091388
4149,경상남도 진주시청,경상남도 진주시 이현동 북부파출소,경상남도 진주시 이현동 북부파출소,1,2018-12,35.192892,128.065939
4150,경상남도 진주시청,경상남도 진주시 성북동 나불천배수장,경상남도 진주시 성북동 나불천배수장,1,2018-12,35.189896,128.071846
4151,경상남도 진주시청,경상남도 진주시 평거동 희망교차로,경상남도 진주시 평거동 희망교차로,5,2018-12,35.168568,128.064792
4152,경상남도 진주시청,경상남도 진주시 판문동 평거초 정문옆 삼거리,경상남도 진주시 판문동 평거초 정문옆 삼거리,2,2018-12,35.168361,128.044501
4153,경상남도 진주시청,경상남도 진주시 판문동 평거초 후문,경상남도 진주시 판문동 평거초 후문,3,2018-12,35.169461,128.044251
4154,경상남도 진주시청,경상남도 진주시 판문동 평거초 판문현대A 삼거리,경상남도 진주시 판문동 평거초 판문현대A 삼거리,2,2018-12,35.167531,128.045402
4155,경상남도 진주시청,경상남도 진주시 판문동 평거초 정문,경상남도 진주시 판문동 평거초 정문,3,2018-12,35.168582,128.045322
4156,경상남도 진주시청,경상남도 진주시 판문동 서진주IC 출구방향,경상남도 진주시 판문동 서진주IC 출구방향,2,2018-12,35.186464,128.046337
4157,경상남도 진주시청,경상남도 진주시 판문동 서진주IC 고속도로방향,경상남도 진주시 판문동 서진주IC 고속도로방향,2,2018-12,35.186604,128.046611
4158,경상남도 진주시청,경상남도 진주시 초장동 금성초 별관 옆,경상남도 진주시 초장동 금성초 별관 옆,1,2018-12,35.198471,128.114241
4159,경상남도 진주시청,경상남도 진주시 초장동 금성초 정문,경상남도 진주시 초장동 금성초 정문,3,2018-12,35.198115,128.115627
4160,경상남도 진주시청,경상남도 진주시 초장동 금성초 대림A동 뒤,경상남도 진주시 초장동 금성초 대림A동 뒤,2,2018-12,35.196699,128.114489
4161,경상남도 진주시청,경상남도 진주시 초장동 현대A 입구 813-13,경상남도 진주시 초장동 현대A 입구 813-13,5,2018-12,35.201312,128.114747
4162,경상남도 진주시청,경상남도 진주시 초장동 금성초 흥한A 동 옆,경상남도 진주시 초장동 금성초 흥한A 동 옆,2,2018-12,35.198617,128.115777
4163,경상남도 진주시청,경상남도 진주시 초전동 말티고개 시내방향,경상남도 진주시 초전동 말티고개 시내방향,2,2018-12,35.199893,128.100589
4164,경상남도 진주시청,경상남도 진주시 초전동 말티고개 도동방향,경상남도 진주시 초전동 말티고개 도동방향,2,2018-12,35.199971,128.101757
4165,경상남도 진주시청,경상남도 진주시 천전동 한주A뒤,경상남도 진주시 천전동 한주A뒤,1,2018-12,35.183529,128.086591
4166,경상남도 진주시청,경상남도 진주시 하대동 도동초 체육관 뒤편,경상남도 진주시 하대동 도동초 체육관 뒤편,2,2018-12,35.188867,128.117597
4167,경상남도 진주시청,경상남도 진주시 하대동 도동초 대로변,경상남도 진주시 하대동 도동초 대로변,1,2018-12,35.190265,128.117065
4168,경상남도 진주시청,경상남도 진주시 하대동 도동초 후문,경상남도 진주시 하대동 도동초 후문,4,2018-12,35.190149,128.118331
4169,경상남도 진주시청,경상남도 진주시 하대동 도동초 정문,경상남도 진주시 하대동 도동초 정문,3,2018-12,35.189346,128.117075
4170,경상남도 진주시청,경상남도 진주시 대평면 대평리 한평초 정문입구,경상남도 진주시 대평면 대평리 한평초 정문입구,4,2018-12,35.233924,127.959651
4171,경상남도 진주시청,경상남도 진주시 대곡면 와룡리 대곡초 후문,경상남도 진주시 대곡면 와룡리 대곡초 후문,2,2018-12,35.257398,128.175495
4172,경상남도 진주시청,경상남도 진주시 대곡면 와룡리 대곡초 정문,경상남도 진주시 대곡면 와룡리 대곡초 정문,3,2018-12,35.257046,128.176951
4173,경상남도 진주시청,경상남도 진주시 대곡면 와룡리 대곡초 정문 옆,경상남도 진주시 대곡면 와룡리 대곡초 정문 옆,1,2018-12,35.256695,128.177922
4174,경상남도 진주시청,경상남도 진주시 대곡면 덕곡리 월강교,경상남도 진주시 대곡면 덕곡리 월강교,1,2018-12,35.223825,128.197968
4175,경상남도 진주시청,경상남도 진주시 금산면 중천리 공화춘손짜장주변,경상남도 진주시 금산면 중천리 공화춘손짜장주변,1,2018-12,35.214156,128.142594
4176,경상남도 진주시청,경상남도 진주시 금산면 장사리 금호초 화광비발디A 옆,경상남도 진주시 금산면 장사리 금호초 화광비발디A 옆,1,2018-12,35.219228,128.144773
4177,경상남도 진주시청,경상남도 진주시 금산면 중천리 금호초 후문,경상남도 진주시 금산면 중천리 금호초 후문,3,2018-12,35.219321,128.143459
4178,경상남도 진주시청,경상남도 진주시 금산면 중천리 금호초 정문 옆,경상남도 진주시 금산면 중천리 금호초 정문 옆,2,2018-12,35.218931,128.142231
4179,경상남도 진주시청,경상남도 진주시 금산면 장사리 금호초 정문,경상남도 진주시 금산면 장사리 금호초 정문,4,2018-12,35.218646,128.142752
4180,경상남도 진주시청,경상남도 진주시 금산면 중천리 금산초 후문입구,경상남도 진주시 금산면 중천리 금산초 후문입구,4,2018-12,35.216613,128.143961
4181,경상남도 진주시청,경상남도 진주시 금산면 중천리 금산초 후문,경상남도 진주시 금산면 중천리 금산초 후문,1,2018-12,35.215931,128.144118
4182,경상남도 진주시청,경상남도 진주시 금산면 장사리 금산초 현대A 105동 옆 975,경상남도 진주시 금산면 장사리 금산초 현대A 105동 옆 975,2,2018-12,35.215523,128.144892
4183,경상남도 진주시청,경상남도 진주시 금산면 중천리 금산초 정문 249-8,경상남도 진주시 금산면 중천리 금산초 정문 249-8,4,2018-12,35.214797,128.144772
4184,경상남도 진주시청,경상남도 진주시 금산면 중천리 금산초 정문옆 248-3,경상남도 진주시 금산면 중천리 금산초 정문옆 248-3,1,2018-12,35.214507,128.144053
4185,경상남도 진주시청,경상남도 진주시 금곡면 두문리 금곡초 옆 682-9,경상남도 진주시 금곡면 두문리 금곡초 옆 682-9,2,2018-12,35.090071,128.185151
4186,경상남도 진주시청,경상남도 진주시 금곡면 두문리 금곡초 금곡사거리 646-10,경상남도 진주시 금곡면 두문리 금곡초 금곡사거리 646-10,4,2018-12,35.090392,128.186941
4187,경상남도 진주시청,경상남도 진주시 금곡면 두문리 금곡초 입구 삼거리 652-7,경상남도 진주시 금곡면 두문리 금곡초 입구 삼거리 652-7,2,2018-12,35.089652,128.186854
4188,경상남도 진주시청,경상남도 진주시 금곡면 두문리 금곡초 정문 680-17,경상남도 진주시 금곡면 두문리 금곡초 정문 680-17,3,2018-12,35.089542,128.185619
4189,경상남도 진주시청,경상남도 진주시 금곡면 두문리 금화사앞,경상남도 진주시 금곡면 두문리 금화사앞,1,2018-12,35.090613,128.179171
4190,경상남도 진주시청,경상남도 진주시 성북동 봉곡초 봉안동사거리,경상남도 진주시 성북동 봉곡초 봉안동사거리,1,2018-12,35.194493,128.073699
4191,경상남도 진주시청,경상남도 진주시 성북동 봉곡초 본관 뒤,경상남도 진주시 성북동 봉곡초 본관 뒤,1,2018-12,35.194679,128.074724
4192,경상남도 진주시청,경상남도 진주시 명석면 관지리 삭평배수장,경상남도 진주시 명석면 관지리 삭평배수장,1,2018-12,35.220824,128.041934
4193,경상남도 진주시청,경상남도 진주시 내동면 내평리 하동방향,경상남도 진주시 내동면 내평리 하동방향,2,2018-12,35.138544,128.024309
4194,경상남도 진주시청,경상남도 진주시 판문동 순화르와시티빌옆,경상남도 진주시 판문동 순화르와시티빌옆,1,2018-12,35.167595,128.047067
4195,경상남도 진주시청,경상남도 진주시 초전동 금산교 금산방향,경상남도 진주시 초전동 금산교 금산방향,3,2018-12,35.212452,128.123091
4196,경상남도 진주시청,경상남도 진주시 상대동 200-28,경상남도 진주시 상대동 200-28,1,2018-12,35.184925,128.114404
4197,경상남도 진주시청,경상남도 진주시 성북동 봉곡초 급식소 뒤,경상남도 진주시 성북동 봉곡초 급식소 뒤,1,2018-12,35.194004,128.075751
4198,경상남도 진주시청,경상남도 진주시 성북동 봉곡초 정문 옆,경상남도 진주시 성북동 봉곡초 정문 옆,1,2018-12,35.193762,128.074914
4199,경상남도 진주시청,경상남도 진주시 충무공동 여우별생활방범,경상남도 진주시 충무공동 여우별생활방범,3,2018-12,35.173031,128.137581
